,comm_2
11262,739149354
11263,222624782
11264,3409169739
11265,1120176890021654528
11266,1210568927610318848
11267,713076285036240896
11268,1196246944307466241
11269,419752873
11270,1119457455489146880
11271,1298078108998803456
11272,1392632395
11273,68252023
11274,901503363992477696
11275,2772969479
11276,2156136118
11277,924014886
11278,1554339756
11279,2194960632
11280,278821234
11281,1226405350389297152
11282,1367628495552143373
11283,142849081
11284,557897108
11285,2902807775
11286,349534580
11287,124506500
11288,1262164299256037382
11289,323954911
11290,1270703521
11291,2992754164
11292,887777134248374273
11293,1422026862
11294,99721881
11295,24153647
11296,160718300
11297,768665821677780992
11298,228885289
11299,1314409098738368519
11300,718246187825041410
11301,165789271
11302,138776228
11303,1615350078
11304,553851477
11305,881000248646057985
11306,759171098575572993
11307,152004781
11308,271551942
11309,1144945866282868736
11310,2340600213
11311,1156648524173455362
11312,759420395288137728
11313,1312880659019505664
11314,2355701558
11315,129955138
11316,1070124978278985728
11317,1233577796724756481
11318,938036214384545794
11319,1220340797998059520
11320,553101068
11321,712657326
11322,184758278
11323,466566480
11324,2909731282
11325,2801838009
11326,749018508940410880
11327,137677160
11328,2287391528
11329,1214756398489309184
11330,908150363525656579
11331,1254398396363952128
11332,1270811928
11333,136999636
11334,1279257788
11335,1190394375957864449
11336,1358251555
11337,115146456
11338,1125612146052743170
11339,540416301
11340,1319655526939197445
11341,1355559998965886983
11342,1300619764289736711
11343,179380331
11344,1331684548665634824
11345,2494819344
11346,1586898096
11347,1225114036901203968
11348,249379257
11349,237890497
11350,1086007268108394496
11351,246801894
11352,106818888
11353,42321100
11354,97092060
11355,2600615420
11356,946768514
11357,849264505486004224
11358,738337542462951424
11359,1468638745
11360,939741114
11361,164533422
11362,1128295195
11363,1205304823802933249
11364,1080235650601938944
11365,426333324
11366,172338647
11367,1304214914828062721
11368,201085849
11369,1458435942
11370,890891256867500032
11371,137826642
11372,370710168
11373,1058173810095071232
11374,279771398
11375,2711829141
11376,1895410956
11377,186700817
11378,2955318819
11379,378991890
11380,938402941999964161
11381,306964774
11382,1106004375854567424
11383,1158361999925022720
11384,4505240716
11385,1261787564593340416
11386,1917849061
11387,995758474192719873
11388,1347942329974476806
11389,1327043529076600832
11390,3351634545
11391,140055787
11392,872521669
11393,1126556651077668870
11394,176857599
11395,715557904691105792
11396,1295550415128481795
11397,973368703806042112
11398,1268211042825502721
11399,1852954812
11400,1306418901090283521
11401,4188502575
11402,1364589886079193098
11403,442053187
11404,341820347
11405,723676722
11406,233144485
11407,283542345
11408,2533004310
11409,1309870851018436608
11410,1413512732
11411,1923190490
11412,1216411743951474688
11413,1093335859305349123
11414,883398774072107009
11415,953424699194859521
11416,701894919078731776
11417,1040706530
11418,75326227
11419,3399401560
11420,940616354851446784
11421,437008637
11422,1190306530282950656
11423,464068963
11424,562881157
11425,1294280618545733632
11426,1246158584624357377
11427,804411242
11428,4871944372
11429,1183438649226072065
11430,826625524416000000
11431,2290466634
11432,2150048821
11433,1219604151027535872
11434,411875189
11435,2727793318
11436,883146487890423808
11437,771871162993434624
11438,748346863242321920
11439,2164772934
11440,165542743
11441,161341388
11442,43935704
11443,2977452767
11444,167651928
11445,1070837032891625472
11446,901878514894475267
11447,1331057136315621377
11448,2209704229
11449,3400767802
11450,3401531800
11451,780443639768023040
11452,928690763323576322
11453,716295311342321665
11454,885892536459567104
11455,1272040838583988226
11456,617584104
11457,1613466613
11458,355925749
11459,1175046907133091843
11460,3158145719
11461,2852510109
11462,4084259969
11463,1058828943049007104
11464,981867733041274880
11465,145489860
11466,1314322124564303873
11467,1307951620966227968
11468,2724084295
11469,1339021726517227526
11470,301038211
11471,1312153081644298244
11472,813086189989269504
11473,197516151
11474,1255492211111874561
11475,136008537
11476,2337518389
11477,4397736075
11478,274754176
11479,792831739404161024
11480,1277360191961522183
11481,1197329422279487489
11482,911131038700711936
11483,118693415
11484,2767875852
11485,1090002052263096321
11486,3602141601
11487,151575753
11488,1138637777543806976
11489,157176970
11490,3326050276
11491,828251320704458752
11492,1185666134063931394
11493,304129876
11494,1195421356726390785
11495,4643429801
11496,2947569093
11497,132562083
11498,365062014
11499,1302611348233375746
11500,1244752344597901312
11501,3072438443
11502,225838418
11503,51606536
11504,736583058187538436
11505,2821056450
11506,1586607451
11507,1048319736843526144
11508,1276376814
11509,755433942858301440
11510,355790314
11511,190423036
11512,1452114624
11513,1311739501203554305
11514,1138926104075481089
11515,2169190536
11516,27063328
11517,880393975
11518,4057291017
11519,3502299676
11520,1270131983285444609
11521,1061027098779889665
11522,1195920302993227781
11523,1089235845901680640
11524,796323533530005505
11525,171705774
11526,1183744915
11527,4713515175
11528,333502013
11529,199881685
11530,3325232860
11531,88558058
11532,23481918
11533,84481574
11534,894357463671218176
11535,4866844209
11536,284281006
11537,1241506761904918529
11538,952705496024305664
11539,4123493003
11540,1336732461233999872
11541,176599880
11542,2488893961
11543,146639380
11544,1127332867644829696
11545,1174429677840211975
11546,142444059
11547,1252547827034738688
11548,1275564546795675651
11549,1035576379763568641
11550,1066311709856538625
11551,2408066345
11552,282815870
11553,427785086
11554,772245551131856896
11555,448226010
11556,338429165
11557,131743463
11558,1204908279803060225
11559,927761253816328192
11560,1357667538
11561,1063532689398120452
11562,718834263177764864
11563,561356979
11564,1214365883633721346
11565,4037598623
11566,718761403977437185
11567,788158740
11568,1299699053740122113
11569,210856540
11570,4730010509
11571,365092039
11572,400171325
11573,785515206415945729
11574,428311279
11575,967168267
11576,93204214
11577,916023026
11578,133800485
11579,856198951883735040
11580,2239513046
11581,2993107509
11582,137035380
11583,1258744683460689923
11584,555377438
11585,560307947
11586,3437673070
11587,524036928
11588,1164583652514250755
11589,582994425
11590,210423471
11591,278125173
11592,1556844440
11593,1241101955172306946
11594,2820739844
11595,396207162
11596,1293639763
11597,32737458
11598,1210338726
11599,58052324
11600,1207041263012339713
11601,136206317
11602,635760996
11603,3694397777
11604,1116435133303803904
11605,2409477230
11606,41989603
11607,215095685
11608,1635931586
11609,179666398
11610,1684081688
11611,253081238
11612,2768731438
11613,4245624214
11614,4374151227
11615,1273371302796066818
11616,351050664
11617,209734036
11618,974125746447896576
11619,144070759
11620,987770798982254593
11621,268516531
11622,899356474782224384
11623,871144289295904768
11624,156828073
11625,453757332
11626,1025493784296079360
11627,383952072
11628,596987395
11629,287417193
11630,1270770055924547584
11631,1180485330
11632,1046520057331949568
11633,3287871795
11634,1279966661714546688
11635,227743370
11636,1575414444
11637,3077672681
11638,240383818
11639,172953471
11640,4869331228
11641,4840083875
11642,1140665533098016768
11643,1090720085927477266
11644,156859936
11645,127993742
11646,515797178
11647,1100025377022533632
11648,720568080
11649,1163092190744195074
11650,51491871
11651,1554096516
11652,1310277165397798913
11653,127241677
11654,879035722946289664
11655,1323358522831212545
11656,1117834573549842432
11657,1689217285
11658,1261012618036289541
11659,1235969204299407360
11660,3038243218
11661,115949111
11662,1261039138394038272
11663,598484754
11664,487479458
11665,475787912
11666,557164021
11667,2724240168
11668,21383721
11669,947561916532187136
11670,118385157
11671,250898118
11672,922243822385598464
11673,1044780406703296512
11674,1167940137977880576
11675,1188818916744798208
11676,921865668
11677,1141336297522565120
11678,1363817106031210496
11679,19765024
11680,3397249443
11681,238384386
11682,972077837153914881
11683,1140046939918098432
11684,144810968
11685,1266067878417227777
11686,2242782408
11687,2151523741
11688,1104898979010146304
11689,1165240287259746304
11690,1298616433186938881
11691,700427861929369604
11692,203722192
11693,4648229141
11694,248051244
11695,1308488979138965504
11696,863463599691444224
11697,3336855915
11698,1646016817
11699,960477479503847424
11700,239439122
11701,888875584952160256
11702,600979702
11703,835922530888101889
11704,1521060230
11705,1000019960473772033
11706,2251016481
11707,239804917
11708,168878179
11709,1221830859084439552
11710,71385464
11711,242552242
11712,856746414
11713,1159706505077284864
11714,4019735236
11715,545639227
11716,850037286
11717,1363479476592549890
11718,3103088373
11719,138136014
11720,163204362
11721,245971218
11722,153567225
11723,385552881
11724,196344871
11725,4422259816
11726,156436928
11727,952820702
11728,949253956328476672
11729,138626888
11730,1280261189235343360
11731,1066300243057217536
11732,399837985
11733,345038350
11734,1244748888336142336
11735,825269610
11736,272973138
11737,1049391554
11738,1330501202
11739,152846731
11740,924785286248321027
11741,1292517271928221698
11742,840630086
11743,630536297
11744,93666898
11745,458356746
11746,250953924
11747,301101411
11748,158461857
11749,2977384127
11750,885865990441095168
11751,117545248
11752,124636398
11753,1328247271
11754,1857814926
11755,247810455
11756,15703888
11757,911766819060486145
11758,2251205996
11759,185469328
11760,852227568799555588
11761,757938428575186944
11762,140937564
11763,4893437038
11764,1331473670
11765,1378666940
11766,738528691551080448
11767,362156274
11768,710870683
11769,3362616778
11770,1049804827012808704
11771,214132309
11772,1326773185099026432
11773,4890062703
11774,139554902
11775,713199854
11776,1211098125965746176
11777,705148133173501953
11778,1056887880394641410
11779,2224865828
11780,806621880262291456
11781,27312372
11782,325595733
11783,4023980895
11784,1332767845009264643
11785,151564766
11786,1078662236841918464
11787,1144031254087704576
11788,4924880434
11789,981966976728870912
11790,955845945576521729
11791,279338295
11792,145293414
11793,1963643875
11794,1324924767007346690
11795,2223729387
11796,108771163
11797,1635615240
11798,1241744205896208385
11799,630663503
11800,1345715915275419648
11801,2418122154
11802,1301174682973081601
11803,826806695431172096
11804,792107946125758465
11805,1022616667497668608
11806,1126896708166782976
11807,3040120583
11808,3039010089
11809,165432155
11810,1268406024
11811,2360323550
11812,263130289
11813,186574525
11814,208167780
11815,898355831372222465
11816,1370788457522561024
11817,492554929
11818,2777549749
11819,78962730
11820,1371951044909993984
11821,1389717379
11822,742895721972649984
11823,3472313595
11824,924001964
11825,1291322855746150401
11826,1076742372
11827,884645617
11828,4603951779
11829,198476670
11830,1358540983185649669
11831,444021521
11832,726468767170093056
11833,429405443
11834,180770730
11835,3381930857
11836,3986669476
11837,1254588868726226944
11838,1247210229663764481
11839,10323472
11840,1071837826084470786
11841,858816264013217792
11842,15910525
11843,98180591
11844,1153857099262246913
11845,248072887
11846,63043501
11847,1174008831661264897
11848,2485168606
11849,1220668647515000833
11850,3307609305
11851,3092133628
11852,1335714175566409729
11853,814890333666471936
11854,3383585739
11855,2796836864
11856,2798890552
11857,1021446350662193152
11858,2651177183
11859,356447895
11860,1354541761
11861,3347815599
11862,1070157413381226496
11863,762406008
11864,1293649589866823682
11865,2985646497
11866,145787501
11867,2153800405
11868,2382207576
11869,593194324
11870,785634694108966912
11871,143646134
11872,234462792
11873,3401825351
11874,1178784720445947904
11875,2545747019
11876,1551500347
11877,2959351841
11878,250939718
11879,380640537
11880,122528110
11881,57722509
11882,1289665840581873666
11883,2441415280
11884,1177140803233361920
11885,1329159633202712576
11886,603023859
11887,1461067009
11888,1042540326295162880
11889,365756287
11890,2212502850
11891,1447538646
11892,778415139729137664
11893,222518080
11894,1542108714
11895,1167492223459561478
11896,1275415802
11897,1160627129572298752
11898,1128748698
11899,234986975
11900,700516966596026373
11901,952636725888802819
11902,179615944
11903,254607452
11904,958770978888278023
11905,1126388757618466817
11906,979153694544613379
11907,165116621
11908,2424698726
11909,382491577
11910,1039196983297224704
11911,1302203373710700546
11912,2743350846
11913,3000361174
11914,281382765
11915,3199055422
11916,558921538
11917,2664293035
11918,2440271630
11919,2424982998
11920,2859017425
11921,2409525487
11922,623265701
11923,529003583
11924,3904751921
11925,171499186
11926,824769162555883520
11927,714992676521820160
11928,156347825
11929,1362591839694561281
11930,894710293686833153
11931,1359698944733945856
11932,4209498801
11933,2303737371
11934,137689128
11935,1222992604092149766
11936,1170201490482327553
11937,427851388
11938,701169738
11939,1039232458468851712
11940,1057588068050522113
11941,738799491223068672
11942,3084569070
11943,98980371
11944,134758494
11945,156977249
11946,502274288
11947,27481313
11948,4323735947
11949,341650046
11950,986364299789643776
11951,3043738582
11952,2710294359
11953,1251138552680906752
11954,176535352
11955,878889293766422528
11956,1226174257
11957,151964625
11958,1184995262772764672
11959,1358745819088838660
11960,912787207
11961,214286475
11962,1424385044
11963,209358186
11964,2732727189
11965,1115459018
11966,4279255229
11967,2183499610
11968,470789294
11969,1274033806979317760
11970,335544122
11971,1073707546161135621
11972,1305198286933053441
11973,705948771679657984
11974,967966120794886144
11975,2824544096
11976,1254482124364791809
11977,3573366436
11978,801241330584322048
11979,1287802509113864199
11980,78408615
11981,1175944575246131201
11982,1663745658
11983,2881661637
11984,134326821
11985,527889914
11986,557417967
11987,1354124820313759746
11988,1104932713
11989,3776782355
11990,1556227687
11991,146640530
11992,1260214801453797376
11993,446565184
11994,738178798898667521
11995,2152246554
11996,820892732
11997,398449294
11998,1145678073435688960
11999,1018505904
12000,1185693475054018562
12001,187338330
12002,413517664
12003,903810955351646208
12004,282890314
12005,734141393396994048
12006,397669232
12007,1304961076879134728
12008,2771396662
12009,737760282026606592
12010,3051914741
12011,2262051140
12012,1900338445
12013,4644615034
12014,54986303
12015,4784987391
12016,161057114
12017,414299807
12018,449149879
12019,311814579
12020,183084981
12021,1276375422297571329
12022,829852435388755968
12023,110335018
12024,956595134895935489
12025,179008952
12026,217253520
12027,968355474646200321
12028,1442511968
12029,783750824438693889
12030,1263296785
12031,864174737911681024
12032,876121605415591937
12033,162076938
12034,200935596
12035,3047382296
12036,221118891
12037,1267190524227837955
12038,914586697081475072
12039,1335765866055667712
12040,478987067
12041,921215379736633344
12042,148141723
12043,877934235394486272
12044,189414110
12045,322299011
12046,207828260
12047,2506289909
12048,4104242061
12049,632554663
12050,155755391
12051,388486088
12052,53162017
12053,4041712803
12054,1663737253
12055,208661019
12056,1367687152725860352
12057,587117682
12058,1144780514978619392
12059,515636897
12060,3384501921
12061,2514187219
12062,3480213136
12063,1367526154970759172
12064,231454540
12065,1330674343530131461
12066,1049022080325435392
12067,739883637290770432
12068,595799591
12069,3053427109
12070,854804451865047040
12071,829296187698249728
12072,563762067
12073,1037672329
12074,1183578702531178497
12075,1241790003572887554
12076,805533723215138816
12077,2511224350
12078,1356814638
12079,1194008613079146501
12080,230902381
12081,1328387617
12082,995062985638006784
12083,545547351
12084,793973854800584704
12085,636333330
12086,2338505776
12087,1238218053550256128
12088,2429438197
12089,633177907
12090,525842579
12091,1250235238296551424
12092,514604622
12093,585922787
12094,117327352
12095,140947037
12096,1520166662
12097,139491571
12098,1117971270124044288
12099,180103887
12100,811024257010569217
12101,293913175
12102,388434568
12103,860366300
12104,195611838
12105,55240593
12106,294920086
12107,136727048
12108,1341129862094987265
12109,166329740
12110,942755088
12111,1115600680125775872
12112,2453301625
12113,806475324078833664
12114,1194003505155063813
12115,141369942
12116,174339045
12117,146559417
12118,1001650669361811458
12119,317860894
12120,155963662
12121,422555357
12122,1235138662834360320
12123,38489961
12124,33621312
12125,144886594
12126,316068709
12127,161106482
12128,1295134489933484032
12129,180531315
12130,3439787957
12131,725125268403265538
12132,2590218380
12133,1036228365420818432
12134,1222015634587910144
12135,143241116
12136,2847611950
12137,2346831769
12138,4237556433
12139,1099829873349181440
12140,494715065
12141,1335395870137851905
12142,1276301581194072064
12143,3001920642
12144,1294431383599886336
12145,196732299
12146,3392850521
12147,137002465
12148,1646351143
12149,3035348931
12150,1295861492278087680
12151,709373874081832960
12152,750893192057356288
12153,926460509930639362
12154,996124855673196544
12155,2374154773
12156,1475768167
12157,1255885348414070786
12158,1261091064099848192
12159,341204536
12160,1056712308926373890
12161,383854938
12162,261365621
12163,193347380
12164,105228711
12165,255755167
12166,1198031024590118917
12167,82655445
12168,1551855866
12169,1239533628629098496
12170,720352250195935232
12171,824164010
12172,1226476189
12173,183869071
12174,4144542081
12175,1274753353868861441
12176,1252802605035606020
12177,1354966389312913408
12178,915044878064680961
12179,1239651963790397440
12180,243940520
12181,577430191
12182,733802128947417088
12183,2247784988
12184,1578805982
12185,221732062
12186,308777163
12187,1183536791648919553
12188,186235240
12189,981334412
12190,234987774
12191,612192982
12192,824436673396281348
12193,26610463
12194,2172299833
12195,127240819
12196,1307354979422875648
12197,821124602403442689
12198,933343494755815424
12199,202418533
12200,1167571820838576128
12201,869562484440608768
12202,497278258
12203,1203846095568326657
12204,143275909
12205,196785203
12206,1280759168
12207,3991131677
12208,2416062366
12209,3044559405
12210,1301027840645910528
12211,864075745
12212,1354429814632017930
12213,1195054145541201921
12214,208577040
12215,1121562953038401536
12216,1177369531548872705
12217,161605565
12218,1254927653582393344
12219,339118700
12220,1032413611883286529
12221,2489165191
12222,1369790043590647813
12223,4204447739
12224,939822422
12225,1138604124017168386
12226,941378067179728897
12227,1318228996497211392
12228,1188634102775328768
12229,1099369944960110592
12230,28110494
12231,2998196811
12232,700116673
12233,766878200
12234,209092964
12235,1064304796906254338
12236,468238597
12237,2351564878
12238,1322881957886349313
12239,227075153
12240,1304914277371871232
12241,486215943
12242,83829178
12243,959321989
12244,862808009122119680
12245,158715203
12246,153152549
12247,591007773
12248,1241706920337170435
12249,932031369030569984
12250,2340522306
12251,602399568
12252,2526876291
12253,18687764
12254,2204224062
12255,73245687
12256,917199391
12257,139138485
12258,490711584
12259,146884482
12260,75095057
12261,382294194
12262,1304148480819187712
12263,225276598
12264,316186728
12265,2216177093
12266,1199119281079930880
12267,259290365
12268,2993271496
12269,80603909
12270,1353749369846177798
12271,203112627
12272,2784203283
12273,143846453
12274,178895903
12275,1140341767772037120
12276,1494863731
12277,2213759459
12278,1155659404064280576
12279,603183764
12280,707295041123909633
12281,1179162785151946760
12282,524823982
12283,1082052678442778628
12284,954843392
12285,220522013
12286,143533686
12287,1161673148988874752
12288,2871459407
12289,894063450359558144
12290,1062464711743160320
12291,901110281580969984
12292,210175607
12293,1542108283
12294,208577942
12295,148172912
12296,212792826
12297,193951430
12298,1289043929405456384
12299,990839936
12300,1208124281219158019
12301,2328723032
12302,701919738281250819
12303,1221207599342813185
12304,899650868953456640
12305,2981364232
12306,1322660412
12307,1251004645226557440
12308,51260334
12309,1259143985299406848
12310,1265834313981079553
12311,850936926
12312,211147640
12313,1202592927131848706
12314,2418122144
12315,309122677
12316,1029849743059558400
12317,4509031307
12318,240591645
12319,1344718110004301825
12320,873470322
12321,2349095475
12322,159540656
12323,188368945
12324,186600144
12325,342356219
12326,1596337514
12327,1241543217625149440
12328,2939396457
12329,208904041
12330,2831825818
12331,383551790
12332,1022606143665958918
12333,1162050274367868929
12334,1061110874
12335,3289053168
12336,211531263
12337,136418474
12338,1302465099861557248
12339,1232485183061884929
12340,616685550
12341,160818625
12342,3333174952
12343,2590455522
12344,3999366208
12345,1192855166812340225
12346,365668836
12347,304160293
12348,471456601
12349,97309531
12350,4740545957
12351,2700240205
12352,550376166
12353,4642872196
12354,1663629140
12355,1327437460146708480
12356,1852389624
12357,855954203533094913
12358,1143119184
12359,463478995
12360,301219079
12361,949048251113713664
12362,1235294591768723456
12363,1153427473079705601
12364,1436758573
12365,955565145111105536
12366,4175618733
12367,3030990033
12368,1227650827357212672
12369,573866808
12370,1260963546927632385
12371,549811709
12372,1262256589
12373,207203026
12374,1226956614504263681
12375,151443142
12376,4623576688
12377,1167084201524510721
12378,1118842632535457792
12379,997476617726431232
12380,846052757836587008
12381,255273419
12382,3206208720
12383,4255646474
12384,96175047
12385,1172198833465569280
12386,2273150166
12387,3098112531
12388,330712526
12389,2812009974
12390,1305175330030792705
12391,188818591
12392,885585453285552128
12393,4748003417
12394,938799870869229569
12395,94461974
12396,583010902
12397,1255660271516991488
12398,615753866
12399,815998308
12400,1358773038024691716
12401,705134172533366788
12402,1380417661
12403,4371492255
12404,763510316231716865
12405,309789680
12406,1517204304
12407,2289781272
12408,187914575
12409,764601222
12410,208797185
12411,2801142059
12412,512608782
12413,1202394913683509251
12414,161382285
12415,1103644744121495552
12416,982380752909340673
12417,256253535
12418,330993542
12419,1273725872059691010
12420,2474015894
12421,223825298
12422,1202605411473510400
12423,1694321251
12424,3342323524
12425,917589057361928194
12426,1309318666601861120
12427,2827988054
12428,3181121590
12429,997103093207715840
12430,1109655812211916800
12431,1364587468612395016
12432,1043379364488994816
12433,859891123
12434,1321464323680702465
12435,185715431
12436,1216336693
12437,807420066304237568
12438,263366074
12439,3131015229
12440,1384665349
12441,510527296
12442,1220454449229062153
12443,1544305506
12444,179241852
12445,91372097
12446,1152302041
12447,145218661
12448,746126673595207681
12449,631689893
12450,4152566896
12451,1262515626
12452,2886096868
12453,151323411
12454,528627659
12455,1315683971884343300
12456,888731674560925696
12457,293020695
12458,1219991648748392450
12459,2887032513
12460,354578905
12461,1220281735
12462,4692262471
12463,1965881629
12464,2970144585
12465,50884583
12466,373429037
12467,4865812521
12468,1345353482426052608
12469,1182705263079501826
12470,182166835
12471,1228876222429618182
12472,1377807090
12473,941247480
12474,1310000027503386624
12475,757687147528855552
12476,2444673800
12477,263258435
12478,2482565172
12479,892293303135334400
12480,2555670062
12481,829952846
12482,147642660
12483,201468882
12484,1161754858866823168
12485,1004784066955268097
12486,1272430513
12487,268004145
12488,1273628995595243520
12489,732412112115470337
12490,799817287138234369
12491,21381756
12492,151789018
12493,496653479
12494,242990268
12495,1260198949199196160
12496,844408968390856705
12497,1297666814218993664
12498,291885913
12499,1321265906895491073
12500,1327138250574753793
12501,82763466
12502,2841646437
12503,4197839734
12504,976691396
12505,880808942317830144
12506,2254467953
12507,346160587
12508,208218460
12509,133421709
12510,1170812576520953856
12511,1322411265881477120
12512,1034145444673331200
12513,245682783
12514,162135552
12515,125751877
12516,1066306574
12517,1221167121436160001
12518,75176965
12519,1197657664861458432
12520,127951486
12521,146297267
12522,1311239790
12523,2490101752
12524,174857700
12525,37932263
12526,890526261126287361
12527,2821921467
12528,3129240310
12529,1115014789
12530,178587250
12531,2366303513
12532,864062696
12533,132878929
12534,2347678764
12535,905201943089487880
12536,353316019
12537,3105927693
12538,172055761
12539,863302902
12540,2288668062
12541,1129780147970879488
12542,1689607256
12543,171372268
12544,1111292996
12545,2665921534
12546,3433674761
12547,191874844
12548,972591213739208706
12549,754274216
12550,1133098347198320640
12551,1252779892208517127
12552,1286454465042808834
12553,2875714884
12554,2602159733
12555,1367633873409093633
12556,802986426099007492
12557,904813567584677888
12558,1224478982843895815
12559,2171443908
12560,923297951828664320
12561,1146288276246016001
12562,221846611
12563,1309108993172832257
12564,2603805908
12565,715612379556536320
12566,1329988617197002752
12567,1164266659667992578
12568,212972202
12569,905814508224090112
12570,4228814233
12571,743788153081860096
12572,1118145145
12573,208588797
12574,533139509
12575,128277334
12576,56211118
12577,902293470353739780
12578,1366460393040805893
12579,2571894888
12580,166249261
12581,165568638
12582,190675411
12583,1325208744490307584
12584,1257089937574428672
12585,4796554756
12586,232629106
12587,746434787175436288
12588,2209881884
12589,855194292867956738
12590,925767682355548160
12591,1221229785000693762
12592,3296080259
12593,3109198325
12594,232949787
12595,186148985
12596,1000720896
12597,158794279
12598,118189004
12599,1264432549
12600,304451405
12601,1064100643
12602,296201155
12603,566000702
12604,1205832080627814401
12605,520606452
12606,1163945264476020738
12607,1338964317509652480
12608,1106827178359115777
12609,346989741
12610,1026785408
12611,2873920301
12612,837015796207521792
12613,1238555988199866368
12614,1185614287554957313
12615,282649609
12616,1154899778423132160
12617,1310198787240079365
12618,3313939659
12619,1066435570912690176
12620,1331966510093496321
12621,89351458
12622,595722599
12623,994427945136676869
12624,2228263273
12625,2443271814
12626,1256377080243204104
12627,374856593
12628,46531058
12629,1109155754517450753
12630,811256768
12631,2683730221
12632,330257838
12633,1215698759407087617
12634,2305744308
12635,924723124133867520
12636,1250221245087518720
12637,1292603587231723521
12638,188314851
12639,373109641
12640,46431868
12641,776951021406973953
12642,807633038947401733
12643,858754444082782209
12644,1010121753958461440
12645,1279078807501185025
12646,2867313822
12647,1142545504334766082
12648,2667710973
12649,163055343
12650,1127752246526189570
12651,1003434419330408449
12652,1238891528484986883
12653,741646850
12654,2221819108
12655,306356910
12656,119567644
12657,2312698567
12658,1129425126787825664
12659,2956287231
12660,247344235
12661,759564168412401664
12662,167152795
12663,115155155
12664,2393479974
12665,2439948253
12666,39551333
12667,3323374155
12668,437062953
12669,1275102764369141762
12670,1099391986447077376
12671,279577660
12672,766401616966782977
12673,3024571324
12674,16350991
12675,217037765
12676,708437737150541824
12677,146591055
12678,2933108339
12679,104328700
12680,2274295135
12681,138543906
12682,701166059525693440
12683,4216798754
12684,396087683
12685,832183474769580033
12686,796824523265966080
12687,2313754502
12688,3091352177
12689,1244774282
12690,1431787506
12691,1083013999
12692,1546619706
12693,163540523
12694,894096872
12695,3110260079
12696,1096938214085009408
12697,1334570507979599874
12698,3237377115
12699,1274378853453123585
12700,1274368983530180615
12701,479844270
12702,2201808455
12703,1274533922626588672
12704,2149888872
12705,25253768
12706,1213858353035636738
12707,66539494
12708,996266856
12709,2952707351
12710,145289314
12711,989338521952571392
12712,199280761
12713,303225453
12714,1182463714508902401
12715,1360670760
12716,1099860854
12717,191942665
12718,748888528684212224
12719,201571922
12720,47746082
12721,52485389
12722,498133728
12723,2629088519
12724,208582050
12725,851194242865262593
12726,546158851
12727,509280811
12728,3053305844
12729,2890758833
12730,204327625
12731,1082227084511072256
12732,868894083032461312
12733,535005647
12734,1165350800849362945
12735,237825482
12736,922320548453146624
12737,1287574278880272389
12738,1885828939
12739,1154041101927555072
12740,805618779279466496
12741,2902462399
12742,1267062516
12743,924005064473268225
12744,1338809703103664129
12745,846120965415276544
12746,394346541
12747,68287878
12748,562920591
12749,177815801
12750,1321516422
12751,2237023385
12752,2750740960
12753,109029224
12754,4310067220
12755,197457052
12756,2441259957
12757,1178336874043187200
12758,1220444547311984643
12759,962694744504664066
12760,837126149696270336
12761,8133272
12762,942446377828839425
12763,113667934
12764,1149273434901352448
12765,1235787821031534592
12766,3991078251
12767,145443219
12768,1317655035275337728
12769,4822347935
12770,1038945936549011457
12771,1038573456433008646
12772,813166516761935873
12773,3108953973
12774,1708342104
12775,1613971231
12776,713344161211105280
12777,222285451
12778,2485739194
12779,3094211147
12780,1237207612623597570
12781,1088195046044778497
12782,1206705210883747842
12783,790607354
12784,2693012360
12785,1112108616
12786,258595115
12787,229310205
12788,1077422835059044352
12789,167860971
12790,1194084090816974850
12791,1290197413928546310
12792,2688356862
12793,2308490178
12794,390533506
12795,501713944
12796,119334041
12797,191233750
12798,836459310783811584
12799,2580985596
12800,2964844517
12801,202917883
12802,4830130744
12803,461506674
12804,285250671
12805,1243728087919058946
12806,1270417064155590660
12807,1165578335839293440
12808,1251977534817931266
12809,4268447717
12810,756234465773555712
12811,711337156162232320
12812,122077928
12813,60993797
12814,89863886
12815,778716392
12816,149693331
12817,1261809024963686400
12818,588708125
12819,1002397147
12820,180551358
12821,1102411676
12822,305056627
12823,220435458
12824,2376204666
12825,253566633
12826,3043645917
12827,2540560369
12828,339941930
12829,1225134184471126016
12830,1558303368
12831,137892540
12832,1579345278
12833,92373274
12834,1014568327241400320
12835,104239889
12836,1184601578726219776
12837,929366442042109953
12838,1658241332
12839,1083153732488085504
12840,4227155903
12841,2791814816
12842,288943812
12843,348185516
12844,10735152
12845,1341014085991886849
12846,1160209773050159104
12847,207157946
12848,2822284464
12849,3125106251
12850,1213584862512218112
12851,1218734379461201920
12852,718223612
12853,1165098029311045632
12854,1071177450
12855,767606527
12856,330024072
12857,4190104133
12858,776876384455106560
12859,139263270
12860,1191852242296623104
12861,1065382617585995776
12862,15655153
12863,172578287
12864,394658281
12865,631550966
12866,2614067288
12867,2480707969
12868,148473403
12869,1165684052113928194
12870,184170255
12871,213122263
12872,2429053379
12873,186452237
12874,220380980
12875,141255399
12876,1024233853509140486
12877,1140621385376702466
12878,548545098
12879,1337968275880292354
12880,282725624
12881,1152232687
12882,892512950153555968
12883,3400145896
12884,517826994
12885,42648980
12886,201883989
12887,737670270
12888,2248745569
12889,381555327
12890,3923403723
12891,521867170
12892,1267132628114771969
12893,1238965852948574211
12894,165603733
